Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
1930.HK,SHINELONG,2021,Consumer Cyclical,0.24414968,0.24442990000000003,0.0352,0.75405,0.29755,-0.4565,0.00371,-60.05,9.47,8.453124999999998
1293.HK,GRAND BAOXIN,2021,Consumer Cyclical,0.244025856,41.3409084,0.209,0.83,0.68,-0.1499999999999999,0.0,-18.07,8.0,3.253588516746412
1861.HK,PRECIOUS DRAGON,2021,Consumer Cyclical,0.243273664,0.61035,0.077,2.00716,2.24566,0.2385000000000001,0.0281,13.28,10.71,29.164415584415586
1685.HK,BOER POWER,2021,Industrials,0.242211696,0.6299073,0.0176,0.495,0.42,-0.075,0.0,-15.15,12.25,23.86363636363636
0365.HK,SINO ICT,2021,Industrials,0.24153,0.322981,0.0263,1.24,0.55,-0.69,0.0,-55.65,9.82,20.912547528517113
0681.HK,CHI PEOPLE HOLD,2021,Utilities,0.24123312,3.0047611000000005,0.02068,0.05,0.05,0.0,0.0,0.0,8.26,2.4177949709864603
1289.HK,SUNLIT SCI,2021,Industrials,0.24064,0.1837495,0.04048,0.66325,0.77854,0.11529,0.0607,26.53,1.95,19.232707509881422
1034.HK,"1034.HK,0P0001EUD1,0",2021,,0.240000016,0.35155,0.0495,0.435,2.16,1.725,0.0,396.55,35.3,43.63636363636364
1148.HK,POWER XINCHEN,2021,Consumer Cyclical,0.23977328,1.6090547000000002,-0.3366,0.6,0.73,0.13,0.0,21.67,-0.27,
1865.HK,TRENDZON HLDG,2021,Industrials,0.239439184,0.04345,0.0035,8.91172,9.0936,0.1818799999999996,0.0,2.04,11.01,
0295.HK,KONG SUN HOLD,2021,Utilities,0.239430416,1.0920316,-0.06886,0.088,0.061,-0.0269999999999999,0.0,-30.68,-1.57,
2168.HK,KAISA PROSPER,2021,Real Estate,0.238870496,2.933084,0.407,17.75774,11.98,-5.777739999999998,0.69,-28.65,7.67,29.43488943488944
6939.HK,MEGAIN,2021,Technology,0.238625008,0.18465370000000003,0.0715,1.20499,1.16169,-0.0433000000000001,0.0133,-2.49,13.71,16.247412587412587
0591.HK,C HIGHPRECISION,2021,Technology,0.235512512,0.1408869,-0.0275,1.22,1.22,0.0,0.0,0.0,0.19,
6038.HK,G & M HLDGS,2021,Industrials,0.235234992,0.403211,0.037,0.07264,0.11746,0.04482,0.0165,84.42,12.67,3.174594594594595
1147.HK,EDENSOFT,2021,Technology,0.235169264,0.8805610000000001,0.01045,0.10009,0.10107,0.0009799999999999,0.0,0.98,7.55,9.67177033492823
1455.HK,FOURACE IND GP,2021,Consumer Defensive,0.23397648,0.437446,0.053,0.15957,0.20252,0.04295,0.038,50.73,19.95,3.821132075471698
1900.HK,CHINA ITS,2021,Technology,0.23394584,0.8143223000000002,0.055,0.14475,0.14475,0.0,0.0,0.0,7.8,2.631818181818182
6890.HK,KANGLI INT HLDG,2021,Basic Materials,0.233407024,2.2389499,0.176,0.68271,0.54828,-0.13443,0.038,-14.12,11.5,3.1152272727272727
0757.HK,SOLARGIGA,2021,Technology,0.232663904,5.1049273,0.06424,0.26304,0.3308,0.0677599999999999,0.0,25.76,8.67,5.149439601494396
1001.HK,HK SH ALLIANCE,2021,Basic Materials,0.23232544,2.073632,0.0026,0.19499,0.3566,0.1616099999999999,0.025,95.7,3.38,137.15384615384616
1240.HK,CNQC INT'L,2021,Real Estate,0.23230296,6.098655,0.158,0.60655,0.62727,0.0207199999999999,0.08,16.61,4.6,3.9700632911392404
0385.HK,CHINNEY ALLI,2021,Industrials,0.232010608,6.799821,0.13,0.76621,0.72392,-0.0422899999999999,0.04,-0.3,5.3,5.568615384615384
1447.HK,SFK,2021,Industrials,0.232,3.624511,0.044,0.38561,0.59911,0.2135,0.1,81.3,3.62,13.616136363636365
3368.HK,PARKSON GROUP,2021,Consumer Cyclical,0.23183864,4.6065107,-0.0737,0.19185,0.18809,-0.0037599999999999,0.0,-1.96,9.48,
3398.HK,CHINA TING,2021,Consumer Cyclical,0.230980208,1.609266,-0.1587,0.3,0.305,0.005,0.0,1.67,-5.03,
1532.HK,CHINA PARTYTIME,2021,Consumer Cyclical,0.229522032,0.26643320000000004,-0.01958,0.15,0.183,0.033,0.0,22.0,5.69,
0226.HK,LIPPO,2021,Consumer Cyclical,0.226850832,0.728174,1.01,2.21945,2.40539,0.18594,0.07,11.53,5.06,2.3815742574257426
2350.HK,MTT GROUP,2021,Technology,0.225000016,0.387437,0.039642,,,,0.0,,17.43,
0265.HK,GANGYU SERVICES,2021,Real Estate,0.224844544,0.128352,-0.09,3.35,2.4,-0.9500000000000002,0.0,-28.36,-0.99,
1490.HK,AI X TECH,2021,Communication Services,0.224697184,0.21690350000000003,0.044,1.5,0.9,-0.6,0.0,-40.0,11.93,20.454545454545457
0368.HK,SUPERLAND GROUP,2021,Industrials,0.224,0.798108,0.0157,0.81,0.495,-0.315,0.0,-38.89,5.62,31.52866242038217
2376.HK,LUSHANGSERVICES,2021,Real Estate,0.222677792,0.6410833,0.6254017000000001,,,,0.0,,18.29,
2683.HK,WAHSUN HANDBAGS,2021,Consumer Cyclical,0.220658048,0.403843,0.014,0.19638,0.31651,0.12013,0.015,68.81,5.5,22.607857142857142
1146.HK,HUICHENG INTL H,2021,Consumer Cyclical,0.220508816,0.3558599,-0.05082,0.08053,0.18158,0.1010499999999999,0.0,125.48,-2.87,
1206.HK,TECHNOVATOR,2021,Industrials,0.21901376,1.7809715000000002,0.06369,0.69,0.82,0.13,0.0,18.84,3.9,12.874862615795259
1643.HK,MODERN CHI MED,2021,Healthcare,0.219,0.3967645000000001,0.15147,1.22308,0.80568,-0.4174,0.0,-34.13,32.51,5.319073083778966
0723.HK,RELIANCE GLO HL,2021,Basic Materials,0.218768,0.842631,0.0036,0.24,0.29,0.0499999999999999,0.0,20.83,9.76,80.55555555555556
1459.HK,JUJIANG CONS,2021,Industrials,0.2186776,11.0527219,0.198,0.49427,0.61593,0.1216599999999999,0.04,32.71,2.97,3.1107575757575754
1707.HK,GEOTECH HLDGS,2021,Industrials,0.218399984,0.384399,-0.0085,0.38,0.355,-0.025,0.0,-6.58,-3.94,
0042.HK,NE ELECTRIC,2021,Consumer Cyclical,0.21746912,0.1314335,0.02222,0.63,0.71,0.0799999999999999,0.0,12.7,20.06,31.95319531953195
0575.HK,REGENT PACIFIC,2021,Healthcare,0.217017056,0.0253812,-0.8268,3.72,3.08,-0.6400000000000001,0.0,-17.2,16.68,
1663.HK,S HARBOURHOLD,2021,Real Estate,0.216832,0.46957240000000006,0.02574,0.14485,0.13935,-0.0055,0.01,3.11,2.77,5.413752913752914
0684.HK,ALLAN INT'L,2021,Consumer Cyclical,0.216485744,0.909466,0.138,1.25897,1.54024,0.2812700000000001,0.1,30.28,4.35,11.161159420289854
2293.HK,BAMBOOSHEALTH,2021,Industrials,0.216000016,0.109668,0.1526,0.49687,0.5244,0.02753,0.1,25.67,32.41,3.4364351245085185
6839.HK,YUNNAN WATER,2021,Utilities,0.215971008,5.8088173,-0.924,0.86889,0.91,0.0411099999999999,0.07,12.79,2.58,
0643.HK,CARRY WEALTH,2021,Consumer Cyclical,0.21596304,0.441171,-2.3e-05,0.10915,0.22823,0.1190799999999999,0.0,109.1,4.3,
1410.HK,EDVANCE INTL,2021,Technology,0.214903088,0.410505,0.0346,0.51187,0.72,0.2081299999999999,0.01,42.61,14.55,20.809248554913296
2280.HK,HC GROUP,2021,Technology,0.214828528,19.1275271,-0.55682,1.11,0.67,-0.44,0.0,-39.64,-8.65,
3313.HK,ARTGO HOLDINGS,2021,Industrials,0.214501296,0.0967736,-2.120943,1.29854,0.76732,-0.53122,0.0,-40.91,-21.1,
1575.HK,REGAL PARTNERS,2021,Consumer Cyclical,0.2145,0.5532252,-0.14465,0.114,0.14,0.026,0.0,22.81,-25.27,
1652.HK,FUSEN PHARM,2021,Healthcare,0.21439728,0.42423040000000006,0.022,4.75935,1.23458,-3.52477,0.0121999999999999,-73.8,4.95,56.117272727272734
1245.HK,NIRAKU,2021,Consumer Cyclical,0.214057152,18.541,-4.58,0.18348,0.22252,0.0390399999999999,0.0,21.28,-3.79,
2116.HK,JS INNOV,2021,Basic Materials,0.2136,0.19506300000000004,0.02673,0.16693,0.15136,-0.01557,0.01,-3.34,6.15,5.662551440329218
0102.HK,"0102.HK,0P00009TEP,0",2021,,0.21194368,0.265519,-0.051,0.76,0.148,-0.612,0.0,-80.53,-4.45,
0738.HK,LE SAUNDA,2021,Consumer Cyclical,0.211768496,0.6536387,0.16544,0.50409,0.48919,-0.0149,0.35,66.48,18.89,2.956902804642166
1153.HK,JIAYUAN SER,2021,Real Estate,0.2110396,0.9025962,0.176,3.35548,2.97798,-0.3774999999999999,0.064,-9.34,14.09,16.92034090909091
2326.HK,NPE HOLDINGS,2021,Basic Materials,0.210841008,0.60195,-0.0018,0.01,0.015,0.0049999999999999,0.0,50.0,0.95,
1932.HK,CPM GROUP,2021,Basic Materials,0.21,0.842519,-0.0595,0.45978,0.46,0.0002199999999999,0.01,2.22,-2.1,
1451.HK,MS GROUP HLDGS,2021,Consumer Cyclical,0.209999984,0.293746,0.0771,0.45166,0.46903,0.0173699999999999,0.0,3.85,14.62,6.083398184176394
0970.HK,NEW SPARKLEROLL,2021,Consumer Cyclical,0.208705872,4.525762,0.112,3.904,2.784,-1.12,0.0,-28.69,5.39,24.857142857142854
2102.HK,TAK LEE MACH,2021,Industrials,0.208,0.485797,0.0526,0.14882,0.21849,0.0696699999999999,0.035,70.33,20.0,4.153802281368821
6119.HK,TIAN YUAN GP,2021,Industrials,0.207,0.3246089,0.02332,0.24125,0.26357,0.02232,0.0368594,24.53,14.32,11.302315608919383
0974.HK,SKL,2021,Consumer Defensive,0.206224464,0.8157985000000001,-0.143,0.82,0.78,-0.0399999999999999,0.0,-4.88,5.93,
1708.HK,SAMPLE TECH,2021,Technology,0.205935072,1.005415131105,-0.077,2.43,6.3,3.87,0.0,159.26,1.72,
3363.HK,ZHENGYE INT'L,2021,Basic Materials,0.205,3.913809900000001,0.352,0.42295,0.56206,0.13911,0.03525,41.22,15.1,1.5967613636363638
1582.HK,CR CONSTRUCTION,2021,Industrials,0.205,4.890141,0.0971,0.39781,0.42712,0.02931,0.0525,20.57,3.69,4.398764160659114
0092.HK,CHAMPION TECH,2021,Energy,0.204819056,0.098404,-0.3024,0.34936,0.428,0.0786399999999999,0.0,22.51,-4.76,
2545.HK,ZHONGGAN COMM,2021,Communication Services,0.2048,0.5270298000000001,0.062172,,,,0.0,,6.74,
6899.HK,"6899.HK,0P00013J6G,0",2021,,0.204781984,0.1581965,0.02761,0.5,0.41,-0.09,0.0,-18.0,-13.88,14.849692140528793
1182.HK,SUCCESS DRAGON,2021,Basic Materials,0.204489008,0.175196,-0.08411,1.56704,0.38704,-1.18,0.0,-75.3,-5.55,
3326.HK,PERFECT GROUP,2021,Consumer Cyclical,0.204267232,0.406967,0.0287,0.15638,0.22657,0.07019,0.02,57.67,9.08,7.894425087108014
2381.HK,SMC ELECTRIC,2021,Consumer Cyclical,0.204,0.230443,0.01416,0.06045,0.0726,0.01215,0.004,26.72,17.45,5.127118644067796
0271.HK,ASIASEC PPT,2021,Real Estate,0.203469872,0.038166,-1.2598,0.53538,0.59,0.05462,0.95,187.65,0.93,
1867.HK,STD DEV GROUP,2021,Industrials,0.203184016,0.221894,0.0009,0.0938,0.335,0.2412,0.0,257.14,3.29,372.22222222222223
2459.HK,SANERGY GROUP,2021,Basic Materials,0.20292,0.8478132,0.0342264,,,,0.0,,5.87,
0767.HK,ZHONG JI LS,2021,Financial Services,0.202216096,0.061119,0.004,4.1,2.07,-2.03,0.0,-49.51,2.32,517.5
1540.HK,LEFTFIELD PRINT,2021,Industrials,0.20196216,0.387267,0.0368,0.32057,0.54948,0.2289099999999999,0.05,87.0,14.09,14.931521739130433
0254.HK,NUR HOLDINGS,2021,Industrials,0.201830992,0.142814,0.0854,0.765,0.765,0.0,0.0,0.0,33.86,8.957845433255269
0726.HK,DIT GROUP,2021,Real Estate,0.201656,2.085226,0.0466,0.93362,0.72724,-0.20638,0.0,-22.11,5.15,15.606008583690986
1399.HK,VESON HLDG,2021,Industrials,0.20165,7.800808400000001,0.04257,0.25,0.31,0.06,0.0,24.0,4.64,7.2821235611933295
1063.HK,SUNCORP TECH,2021,Industrials,0.201548736,0.199967,-0.0509,0.085,0.385,0.3,0.0,352.94,-16.91,
2182.HK,TIAN CHANG GP,2021,Industrials,0.2015,1.117688,0.1553,0.30404,0.37569,0.07165,0.015,28.5,12.7,2.4191242755956215
0833.HK,ALLTRONICS,2021,Technology,0.201049648,1.656388,0.1466,0.74513,0.47826,-0.2668699999999999,0.06,-27.76,11.44,3.2623465211459752
1402.HK,I-CONTROL,2021,Technology,0.199594992,0.14538,0.0128,0.40097,0.47534,0.0743699999999999,0.0065,20.17,8.92,37.1359375
3639.HK,YIDA CHINA,2021,Real Estate,0.198965696,5.9345715000000006,0.00121,2.18,0.66,-1.52,0.0,-69.72,1.74,545.4545454545455
0464.HK,CHINA IN-TECH,2021,Consumer Defensive,0.198706592,0.365837,-0.0548,0.31,0.485,0.175,0.0,56.45,-6.64,
1632.HK,MSCTECH,2021,Technology,0.1982812,1.585536,0.0297,0.8,0.7,-0.1,0.0,-12.5,10.09,23.569023569023567
1389.HK,MAJOR HLDGS,2021,Consumer Defensive,0.196788208,0.114587,-0.012904,0.3097,0.34411,0.03441,0.0,11.11,2.92,
6893.HK,HINSANG GROUP,2021,Consumer Defensive,0.196524016,0.119441,-0.0293,0.75,0.345,-0.405,0.0,-54.0,-0.61,
2892.HK,MILLION CITIES,2021,Real Estate,0.195,1.4833511000000001,0.24398,1.1,1.04,-0.06,0.0,-5.45,11.55,4.262644479055661
1957.HK,MBV INTL,2021,Consumer Cyclical,0.19468,0.120771,0.0149,0.335,0.445,0.1099999999999999,0.0,32.84,9.37,29.86577181208054
6182.HK,TWINTEK,2021,Industrials,0.1936,0.311754,0.0141,0.16183,0.24151,0.07968,0.0175,60.05,6.67,17.128368794326242
0831.HK,CR ASIA,2021,Consumer Defensive,0.193576832,1.36184,0.104,0.44481,0.57975,0.13494,0.02,34.83,19.86,5.574519230769231
0126.HK,CARRIANNA,2021,Consumer Cyclical,0.19327728,0.796026,0.0644,0.45358,0.65686,0.20328,0.03,51.43,5.3,10.199689440993788
1938.HK,CHU KONG PIPE,2021,Basic Materials,0.193127728,1.994707,-0.099,0.43,0.275,-0.1549999999999999,0.0,-36.05,6.94,
1298.HK,YUNNAN ENERGY,2021,Technology,0.192805888,0.084106,-0.098,1.56,1.08,-0.48,0.0,-30.77,-8.83,
3816.HK,KFM KINGDOM,2021,Industrials,0.192,0.40634,0.0299,0.18404,0.27122,0.08718,0.0,47.37,8.0,9.070903010033446
1623.HK,"1623.HK,0P0000SQUG,0",2021,,0.191697728,3.2086142000000004,0.02871,0.305,0.31,0.005,0.0,1.64,10.94,10.79763148728666
2297.HK,RAINMED-B,2021,Healthcare,0.191519216,0.0893189,-0.5970877000000001,,,,0.0,,-107.21,
1739.HK,QEEKA HOME,2021,Communication Services,0.190977984,1.217194,0.07128,1.86103,0.79157,-1.06946,0.0,-57.47,5.59,11.105078563411897
1870.HK,ACME INTL HLDGS,2021,Industrials,0.190944,0.163079,-0.3358,0.21,1.89,1.68,0.0,800.0,7.64,
1229.HK,NAN NAN RES,2021,Energy,0.190578128,0.130521,-0.0038,0.103,0.084,-0.0189999999999999,0.0,-18.45,1.77,
1498.HK,PURAPHARM,2021,Healthcare,0.189625424,0.659592,-0.3095,0.69,0.81,0.1200000000000001,0.0,17.39,-3.32,
1181.HK,TANG PALACE,2021,Consumer Cyclical,0.189381264,1.4974256000000001,0.04147,0.71082,0.59099,-0.1198299999999999,0.055,-9.12,22.92,14.251024837231734
2371.HK,CHUANGLIAN HOLD,2021,Consumer Defensive,0.189061888,0.3082772,0.00572,0.033,0.075,0.0419999999999999,0.0,127.27,15.74,13.111888111888112
1771.HK,SUNFONDA GP,2021,Consumer Cyclical,0.189,12.803143100000002,0.638,1.288,2.01299,0.7249899999999998,0.13,66.38,14.03,3.155156739811912
1460.HK,ICO GROUP,2021,Technology,0.187804272,0.63734,0.012,0.27079,0.31748,0.04669,0.0,17.24,4.28,26.456666666666663
1406.HK,CLARITY MEDICAL,2021,Healthcare,0.18776552,0.222381,0.071538,,,,0.0,,60.98,
1847.HK,GHPC,2021,Basic Materials,0.18743424,2.3127786,0.0017281,1.56799,1.22538,-0.3426100000000001,0.1485,-12.38,2.13,709.090909090909
1094.HK,CHERISH SUN,2021,Industrials,0.1866416,0.11916,-0.081943,0.19704,1.40202,1.20498,0.0,611.54,-6.25,
1145.HK,COURAGE INV,2021,Industrials,0.186608992,0.0759564,0.0748799999999999,0.193,0.26,0.067,0.0,34.72,17.16,3.4722222222222268
0875.HK,CONGYU INTE AGR,2021,Consumer Defensive,0.186594272,0.522625,0.1023,0.99,2.7,1.7100000000000002,0.0,172.73,1.74,26.392961876832846
2393.HK,YESTAR HEALTH,2021,Healthcare,0.186527184,5.4237612,0.0011,1.18,1.15,-0.03,0.0,-2.54,10.15,
0117.HK,TIANLI HOLDINGS,2021,Technology,0.186187504,0.6033577,0.1012,0.5,0.54,0.04,0.0,8.0,10.96,5.335968379446641
0294.HK,YANGTZEKIANG,2021,Consumer Cyclical,0.1860732,0.420475,-0.13,1.88338,1.90241,0.0190299999999998,0.0,1.01,-1.63,
1947.HK,MEIHAO GROUP,2021,Healthcare,0.186047744,0.1158465,0.0587928,,,,0.0,,46.93,
0199.HK,ITC PROPERTIES,2021,Consumer Cyclical,0.185975584,0.258437,-0.69,0.685,1.10579,0.42079,0.1,76.03,-8.41,
0111.HK,CINDA INTL HLDG,2021,Financial Services,0.185949744,0.217411,0.0901,0.33083,0.41854,0.08771,0.03,35.58,5.7,4.645283018867925
1105.HK,SING TAO,2021,Communication Services,0.18579456,0.834788,-0.1588,0.88085,0.51,-0.37085,0.02,-39.83,-2.04,
0567.HK,DAISHOMICROLINE,2021,Consumer Cyclical,0.185528352,0.067886,-0.1038,0.0623,0.084,0.0217,0.0,34.83,-5.13,
1097.HK,I-CABLE COMM,2021,Communication Services,0.185500128,0.989197,-0.051,0.062,0.07,0.008,0.0,12.9,-2.44,
1753.HK,DUIBA,2021,Communication Services,0.18521304,1.4437236,-0.0121,2.69,1.32,-1.37,0.0,-50.93,0.14,
2263.HK,FU SHEK FIN,2021,Financial Services,0.184,0.039188,0.0107,0.148,0.154,0.006,0.0,4.05,3.12,14.392523364485982
2108.HK,K2 F&B,2021,Consumer Cyclical,0.184,0.037386,0.0057,0.167,0.3,0.1329999999999999,0.0,79.64,4.69,52.63157894736842
1388.HK,EMBRY HOLDINGS,2021,Consumer Cyclical,0.183751392,1.652408,-0.0651,0.96384,1.04,0.07616,0.045,12.57,3.96,
2086.HK,LEADWAY TECH,2021,Industrials,0.182152048,0.098114,-0.06673,0.6,0.97,0.37,0.0,61.67,-0.84,
0969.HK,HUA LIEN INT'L,2021,Consumer Defensive,0.181867936,0.135619,-0.0151,0.058,0.061,0.0029999999999999,0.0,5.17,-23.7,
2349.HK,CH CITY INFRA,2021,Real Estate,0.18144024,0.064331,-0.0534,0.113,0.187,0.074,0.0,65.49,-2.68,
0894.HK,MAN YUE TECH,2021,Technology,0.18070824,2.091264,0.1609,0.65,1.16,0.5099999999999999,0.0,78.46,6.25,7.209446861404599
1284.HK,NEW MEDIA LAB,2021,Communication Services,0.18,0.245199,0.055082,,,,0.0,,27.42,
2455.HK,RUNHUA SERVICE,2021,Real Estate,0.179602912,0.6614278,0.1624337,,,,0.0,,19.11,
0104.HK,ASIA COMM HOLD,2021,Consumer Cyclical,0.17930952,1.164981,0.0784,0.10922,0.11879,0.00957,0.0536,57.84,16.97,1.5151785714285715
1215.HK,KAI YUAN HLDGS,2021,Consumer Cyclical,0.178904608,0.093934,-0.0129,0.039,0.032,-0.0069999999999999,0.0,-17.95,-2.37,
1037.HK,MAXNERVA TECH,2021,Technology,0.178893456,0.6559839,0.05456,0.49,0.375,-0.1149999999999999,0.0,-23.47,10.34,6.87316715542522
1757.HK,AFFLUENT FDN,2021,Industrials,0.1788,0.446846,0.0005,0.205,0.27,0.065,0.0,31.71,7.84,540.0
0907.HK,ELEGANCEOPTICAL,2021,Healthcare,0.178064256,0.05393,-0.0215,0.285,0.68,0.3950000000000001,0.0,138.6,-2.19,
1379.HK,WENLING MCT,2021,Real Estate,0.1768,0.06292550000000001,0.649,4.36803,3.47773,-0.8902999999999999,0.0,-20.38,5.81,5.358597842835131
0953.HK,SHAW BROTHERS,2021,Communication Services,0.176031632,0.23706980000000002,0.01276,0.145,0.115,-0.0299999999999999,0.0,-20.69,4.85,9.012539184952978
1527.HK,TENGY ENV,2021,Industrials,0.1755,0.8394815000000001,0.165,0.90272,0.82749,-0.07523,0.0,-8.33,2.77,5.015090909090908
2112.HK,GRACE LIFE-TECH,2021,Basic Materials,0.1755,0.1870284,-0.2964,0.086,0.078,-0.0079999999999999,0.0,-9.3,-25.53,
1975.HK,SUN HING PRINT,2021,Industrials,0.1752,0.38009,0.1622,0.40532,0.48958,0.08426,0.055,34.36,23.52,3.0183723797780515
0171.HK,SILVER GRANT,2021,Real Estate,0.175168592,0.087478,-0.6302,0.9,0.5,-0.4,0.0,-44.44,-11.85,
1433.HK,CIRTEK HLDGS,2021,Consumer Cyclical,0.17507952,0.362513,0.0075,0.04801,0.05966,0.01165,0.00075,25.83,12.61,7.954666666666666
1185.HK,"1185.HK,0P00009S7C,0",2021,,0.17476,0.0091,-0.0175,0.11,0.153,0.043,0.0,39.09,-17.97,
3889.HK,GLOBAL SWEET,2021,Consumer Defensive,0.173914048,0.728099,-0.063,0.16,0.08,-0.08,0.0,-50.0,5.16,
0188.HK,SUNWAH KINGSWAY,2021,Financial Services,0.173339504,0.180792,0.0444,0.26847,0.30937,0.0408999999999999,0.03,26.41,2.49,6.967792792792792
1823.HK,HUAYUEXPRESSWAY,2021,Industrials,0.17329536,0.7572972000000001,0.23045,0.53054,2.75723,2.22669,0.06,431.01,11.23,11.964547624213495
2372.HK,WEILI HOLDINGS,2021,Consumer Defensive,0.1728,0.40734210000000004,0.0653059,,,,0.0,,17.36,
1667.HK,DIMMI LIFE HLDG,2021,Consumer Defensive,0.1728,0.122852,-0.0588,0.31,0.32,0.01,0.0,3.23,-9.51,
1759.HK,SINO GAS HLDGS,2021,Consumer Cyclical,0.1728,2.0986042,0.04917,1.93,1.32,-0.6099999999999999,0.0,-31.61,6.91,26.84563758389262
1869.HK,KAFELAKU COFFEE,2021,Consumer Cyclical,0.172050496,0.274566,-0.0924,0.1968,0.27038,0.07358,0.0,37.39,-14.54,
1650.HK,HYGIEIA GROUP,2021,Industrials,0.172,0.071605,0.0026,0.05695,0.05484,-0.00211,0.0,-3.71,15.95,21.092307692307692
0764.HK,ETERNITY INV,2021,Industrials,0.171882464,0.272165,-0.0525,0.19,0.187,-0.003,0.0,-1.58,-3.61,
0351.HK,ASIA ENERGY LOG,2021,Industrials,0.171568288,0.064708,-0.0317,0.285,0.4,0.115,0.0,40.35,-9.47,
6888.HK,FREETECH,2021,Industrials,0.171338592,0.511619,0.0313,0.139,0.285,0.1459999999999999,0.0,105.04,6.52,9.105431309904152
1338.HK,BAWANG GROUP,2021,Consumer Defensive,0.17077176,0.3009644,-0.0031592,0.11,0.094,-0.016,0.0,-14.55,9.3,
6158.HK,ZHENRO PPT,2021,Real Estate,0.17034264,40.6916048,0.209,4.34359,3.71,-0.6335899999999999,0.15,-11.13,1.34,17.751196172248804
0620.HK,DTXS SILK ROAD,2021,Consumer Cyclical,0.170218864,0.107404,-0.0504,2.99,3.55,0.5599999999999996,0.0,18.73,-0.27,
9916.HK,XINGYE WULIAN,2021,Real Estate,0.17,0.309826,0.14993,1.07274,0.89395,-0.17879,0.0,-16.67,15.4,5.962449142933369
0436.HK,NU ENVIRO,2021,Industrials,0.1699992,0.727167,0.0133,0.25752,0.27856,0.0210399999999999,0.0072,10.97,8.48,20.94436090225564
2623.HK,ADD NEW ENERGY,2021,Basic Materials,0.169646208,1.7971338000000003,-0.1314313,1.89181,2.58879,0.6969799999999999,0.0,36.84,0.61,
2012.HK,SUNSHINE OIL,2021,Energy,0.169460928,0.000144,0.0069,1.56,2.93,1.37,0.0,87.82,6.51,424.6376811594203
0915.HK,DAOHE GLOBAL,2021,Consumer Cyclical,0.16907408,0.4885842,0.02106,0.067,0.1,0.033,0.0,49.25,17.43,4.748338081671416
2329.HK,GLORY HEALTH,2021,Real Estate,0.168887952,10.8882411,0.05654,0.79,0.305,-0.485,0.0,-61.39,3.09,5.3944110364343825
1547.HK,IBI GROUP HLDGS,2021,Industrials,0.1688,0.556702,0.068,0.23953,0.27993,0.0404,0.05,37.74,14.86,4.116617647058823
0827.HK,KO YO GROUP,2021,Basic Materials,0.168785136,3.3731973000000006,0.07513,0.074,0.192,0.118,0.0,159.46,22.79,2.5555703447357914
0253.HK,SHUNHO HOLDINGS,2021,Consumer Cyclical,0.167402944,0.514409,0.1258,1.0,0.9,-0.0999999999999999,0.0,-10.0,2.48,7.154213036565978
1832.HK,SAI LEISURE,2021,Consumer Cyclical,0.1674,0.1544478,-0.1326,0.81,0.88,0.0699999999999999,0.0,8.64,-1.22,
9998.HK,KWAN YONG,2021,Industrials,0.1672,0.090533,-0.0078,0.202,0.19,-0.012,0.0,-5.94,-4.57,
1407.HK,JY GAS,2021,Utilities,0.1672,0.48498340000000006,0.168762,,,,0.0,,36.29,
1996.HK,RSUN PPT,2021,Real Estate,0.166930496,29.333676900000004,0.407,2.58601,2.19,-0.39601,0.145,-9.71,3.61,5.380835380835381
0185.HK,ZENSUN ENT,2021,Real Estate,0.166464928,14.763645600000002,0.2299,4.23416,3.86,-0.3741600000000002,0.098,-6.52,1.21,16.789908655937364
0532.HK,WKK INTL (HOLD),2021,Technology,0.166416736,5.411914,0.0987,0.44265,0.91773,0.47508,0.08,125.4,5.78,9.298176291793315
0118.HK,COSMOS MACH,2021,Industrials,0.166352688,3.075305,0.1041,0.51,0.415,-0.095,0.0,-18.63,7.02,3.9865513928914504
1281.HK,XINDA INV HLDGS,2021,Utilities,0.166275216,0.5089062000000001,-0.0209,0.245,0.15,-0.095,0.0,-38.78,4.06,
1552.HK,BHCC HOLDING,2021,Industrials,0.1656,0.114427397,0.0011,0.128,0.17,0.042,0.0,32.81,3.75,154.54545454545456
0311.HK,LUEN THAI,2021,Consumer Cyclical,0.1654576,6.2061402,0.0857999999999999,0.30004,0.35577,0.05573,0.0,18.57,8.06,4.146503496503501
2129.HK,LEGION CONSO,2021,Industrials,0.165,0.045785662,0.0023,0.35,0.128,-0.2219999999999999,0.0,-63.43,15.81,55.652173913043484
1897.HK,MILLIONHOPE IND,2021,Industrials,0.16480584,0.536009,0.09,0.47273,0.6668,0.1940699999999999,0.0419999999999999,49.94,7.87,7.408888888888889
1449.HK,LEADER EDU,2021,Consumer Defensive,0.164666752,0.21575730000000004,0.0858,0.69284,0.35023,-0.34261,0.0,-49.45,5.67,4.081934731934732
2663.HK,KPA-BM HLDGS,2021,Industrials,0.164294336,0.458493,0.0836,0.16214,0.26013,0.0979899999999999,0.025,75.85,16.42,3.111602870813397
1971.HK,RSUN SER,2021,Real Estate,0.163925008,1.2429714,0.341,5.10514,4.23,-0.8751399999999991,0.062,-15.93,17.45,12.404692082111437
3699.HK,EB GRAND CHINA,2021,Real Estate,0.163318,0.057945800000000006,0.077,0.38177,0.42681,0.04504,0.0511999999999999,25.21,4.31,5.542987012987013
